time,from,to,amount,priority
2023-01-01 16:24:27,1,0,9,1
2023-01-01 16:24:38,1,0,16,1
2023-01-01 16:24:56,1,0,5,1
2023-01-01 16:25:03,1,0,20,1
2023-01-01 16:25:07,1,0,5,1
2023-01-01 16:25:26,1,0,20,1
2023-01-01 16:25:32,1,0,16,1
2023-01-01 16:25:39,1,0,20,1
2023-01-01 16:26:01,1,0,20,1
2023-01-01 16:26:03,1,0,18,1
2023-01-01 16:27:16,1,0,17,1
2023-01-01 16:27:30,1,0,20,1
2023-01-01 16:27:37,1,0,20,1
2023-01-01 16:27:41,1,0,20,1
2023-01-01 16:27:48,1,0,5,1
2023-01-01 16:28:01,1,0,20,1
2023-01-01 16:28:16,1,0,5,0
2023-01-01 16:28:31,1,0,20,1
2023-01-01 16:28:36,1,0,20,1
2023-01-01 16:28:46,1,0,20,1
2023-01-01 16:28:47,1,0,20,1
2023-01-01 16:28:47,1,0,20,1
2023-01-01 16:28:50,1,0,17,1
2023-01-01 16:28:56,1,0,20,1
2023-01-01 16:28:58,1,0,5,1
2023-01-01 16:29:08,1,0,20,1
2023-01-01 16:29:24,1,0,20,1
2023-01-01 16:29:25,1,0,20,1
2023-01-01 16:29:42,1,0,20,1
2023-01-01 16:29:45,1,0,20,1
2023-01-01 16:29:53,1,0,20,1
2023-01-01 16:29:54,1,0,5,0
2023-01-01 16:29:55,1,0,20,0
2023-01-01 16:29:59,1,0,20,1
2023-01-01 16:30:22,1,0,20,0
2023-01-01 16:30:24,1,0,20,1
2023-01-01 16:30:27,1,0,5,1
2023-01-01 16:30:35,1,0,20,1
2023-01-01 16:30:49,1,0,5,0
2023-01-01 16:30:59,1,0,20,1
2023-01-01 16:31:06,1,0,20,0
2023-01-01 16:31:19,1,0,20,1
2023-01-01 16:31:40,1,0,20,1
2023-01-01 16:31:50,1,0,20,1
2023-01-01 16:32:00,1,0,16,1
2023-01-01 16:32:43,1,0,9,1
2023-01-01 16:32:49,1,0,20,0
2023-01-01 16:33:11,1,0,20,1
2023-01-01 16:33:12,1,0,20,0
2023-01-01 16:33:31,1,0,20,1
2023-01-01 16:33:36,1,0,20,1
2023-01-01 16:33:38,1,0,20,1
2023-01-01 16:33:48,1,0,5,1
2023-01-01 16:34:09,1,0,20,0
2023-01-01 16:34:15,1,0,20,1
2023-01-01 16:34:23,1,0,20,1
2023-01-01 16:34:23,1,0,20,1
2023-01-01 16:34:39,1,0,16,0
2023-01-01 16:34:44,1,0,20,1
2023-01-01 16:34:51,1,0,20,1
2023-01-01 16:34:55,1,0,11,1
2023-01-01 16:34:57,1,0,20,1
2023-01-01 16:35:05,1,0,20,1
2023-01-01 16:35:09,1,0,20,1
2023-01-01 16:35:10,1,0,20,1
2023-01-01 16:35:17,1,0,20,0
2023-01-01 16:35:18,1,0,20,1
2023-01-01 16:35:36,1,0,20,1
2023-01-01 16:35:51,1,0,20,0
2023-01-01 16:35:53,1,0,6,0
2023-01-01 16:36:12,1,0,20,0
2023-01-01 16:36:14,1,0,5,1
2023-01-01 16:36:18,1,0,6,1
2023-01-01 16:36:20,1,0,20,1
2023-01-01 16:36:21,1,0,19,1
2023-01-01 16:36:26,1,0,20,1
2023-01-01 16:36:36,1,0,9,0
2023-01-01 16:36:42,1,0,18,1
2023-01-01 16:37:04,1,0,20,1
2023-01-01 16:37:05,1,0,5,0
2023-01-01 16:37:07,1,0,20,1
2023-01-01 16:37:18,1,0,20,1
2023-01-01 16:37:44,1,0,5,0
2023-01-01 16:37:46,1,0,20,1
2023-01-01 16:38:05,1,0,20,1
2023-01-01 16:38:30,1,0,20,1
2023-01-01 16:38:34,1,0,20,1
2023-01-01 16:38:41,1,0,13,0
2023-01-01 16:39:05,1,0,20,1
2023-01-01 16:39:18,1,0,20,1
2023-01-01 16:39:23,1,0,20,1
2023-01-01 16:39:26,1,0,20,1
2023-01-01 16:39:34,1,0,5,1
2023-01-01 16:39:43,1,0,20,1
2023-01-01 16:39:58,1,0,11,1
2023-01-01 16:40:03,1,0,16,0
2023-01-01 16:40:06,1,0,20,0
2023-01-01 16:40:08,1,0,18,1
2023-01-01 16:40:24,1,0,9,0
2023-01-01 16:40:30,1,0,20,1
2023-01-01 16:40:50,1,0,18,1
2023-01-01 16:40:50,1,0,20,1
2023-01-01 16:41:25,1,0,20,1
2023-01-01 16:41:26,1,0,17,0
2023-01-01 16:41:45,1,0,5,1
2023-01-01 16:41:46,1,0,5,1
2023-01-01 16:42:02,1,0,20,1
2023-01-01 16:42:06,1,0,11,1
2023-01-01 16:42:17,1,0,20,1
2023-01-01 16:42:18,1,0,20,1
2023-01-01 16:42:19,1,0,20,1
2023-01-01 16:42:39,1,0,7,1
2023-01-01 16:42:42,1,0,20,1
2023-01-01 16:42:45,1,0,20,1
2023-01-01 16:43:09,1,0,20,1
2023-01-01 16:43:12,1,0,20,1
2023-01-01 16:43:14,1,0,5,0
2023-01-01 16:43:25,1,0,20,1
2023-01-01 16:43:25,1,0,20,1
2023-01-01 16:43:26,1,0,20,1
2023-01-01 16:43:29,1,0,20,1
2023-01-01 16:43:55,1,0,20,1
2023-01-01 16:44:02,1,0,20,1
2023-01-01 16:44:32,1,0,20,1
2023-01-01 16:44:33,1,0,7,0
2023-01-01 16:44:58,1,0,20,0
2023-01-01 16:45:13,1,0,20,1
2023-01-01 16:45:17,1,0,20,1
2023-01-01 16:45:19,1,0,20,0
2023-01-01 16:45:30,1,0,20,1
2023-01-01 16:45:42,1,0,20,1
2023-01-01 16:45:43,1,0,10,1
2023-01-01 16:46:04,1,0,5,0
2023-01-01 16:46:07,1,0,6,1
2023-01-01 16:46:09,1,0,20,1
2023-01-01 16:46:10,1,0,20,1
2023-01-01 16:46:11,1,0,20,1
2023-01-01 16:46:28,1,0,5,1
2023-01-01 16:46:29,1,0,14,1
2023-01-01 16:46:29,1,0,12,1
2023-01-01 16:46:36,1,0,20,1
2023-01-01 16:46:44,1,0,20,1
2023-01-01 16:46:47,1,0,20,1
2023-01-01 16:47:03,1,0,20,0
2023-01-01 16:47:05,1,0,14,1
2023-01-01 16:47:20,1,0,20,1
2023-01-01 16:47:23,1,0,20,0
2023-01-01 16:47:26,1,0,20,0
2023-01-01 16:47:55,1,0,20,1
2023-01-01 16:48:45,1,0,20,0
2023-01-01 16:48:48,1,0,20,1
2023-01-01 16:48:57,1,0,20,1
2023-01-01 16:48:59,1,0,20,0
2023-01-01 16:49:10,1,0,20,1
2023-01-01 16:49:11,1,0,20,0
2023-01-01 16:49:22,1,0,20,1
2023-01-01 16:49:30,1,0,5,0
2023-01-01 16:49:37,1,0,18,1
2023-01-01 16:49:52,1,0,20,1
2023-01-01 16:50:00,1,0,20,0
2023-01-01 16:50:02,1,0,20,0
2023-01-01 16:50:21,1,0,14,1
2023-01-01 16:50:21,1,0,5,1
2023-01-01 16:50:34,1,0,20,0
2023-01-01 16:50:36,1,0,5,0
2023-01-01 16:50:45,1,0,20,1
2023-01-01 16:51:00,1,0,20,1
2023-01-01 16:51:14,1,0,20,1
2023-01-01 16:51:34,1,0,20,1
2023-01-01 16:51:39,1,0,20,1
2023-01-01 16:52:09,1,0,20,1
2023-01-01 16:52:18,1,0,20,1
2023-01-01 16:52:31,1,0,20,0
2023-01-01 16:52:46,1,0,20,1
2023-01-01 16:53:06,1,0,20,1
2023-01-01 16:53:21,1,0,14,0
2023-01-01 16:53:28,1,0,20,1
2023-01-01 16:53:36,1,0,20,1
2023-01-01 16:53:41,1,0,18,1
2023-01-01 16:54:07,1,0,20,1
2023-01-01 16:54:14,1,0,20,1
2023-01-01 16:54:22,1,0,20,1
2023-01-01 16:55:04,1,0,20,1
2023-01-01 16:55:04,1,0,20,1
2023-01-01 16:55:06,1,0,5,1
2023-01-01 16:55:18,1,0,20,0
2023-01-01 16:55:25,1,0,20,1
2023-01-01 16:55:31,1,0,20,1
2023-01-01 16:56:16,1,0,20,1
2023-01-01 16:56:45,1,0,20,0
2023-01-01 16:56:46,1,0,20,1
2023-01-01 16:56:52,1,0,19,1
2023-01-01 16:57:01,1,0,18,1
2023-01-01 16:57:02,1,0,20,1
2023-01-01 16:57:03,1,0,20,1
2023-01-01 16:57:20,1,0,20,1
2023-01-01 16:57:41,1,0,20,1
2023-01-01 16:57:45,1,0,20,1
2023-01-01 16:57:56,1,0,20,1
2023-01-01 16:57:58,1,0,20,0
2023-01-01 16:58:06,1,0,20,1
2023-01-01 16:58:17,1,0,20,0
2023-01-01 16:58:21,1,0,20,1
2023-01-01 16:58:48,1,0,20,1
2023-01-01 16:59:00,1,0,14,0
2023-01-01 16:59:03,1,0,5,1
2023-01-01 16:59:05,1,0,20,1
2023-01-01 16:59:10,1,0,20,1
2023-01-01 16:59:14,1,0,20,1
2023-01-01 17:00:10,1,0,20,1
2023-01-01 17:00:19,1,0,20,1
2023-01-01 17:00:23,1,0,20,0
2023-01-01 17:00:28,1,0,20,1
2023-01-01 17:00:39,1,0,20,1
2023-01-01 17:00:48,1,0,20,1
2023-01-01 17:00:50,1,0,20,1
2023-01-01 17:01:15,1,0,10,1
2023-01-01 17:01:16,1,0,20,0
2023-01-01 17:01:19,1,0,20,1
2023-01-01 17:01:36,1,0,20,1
2023-01-01 17:01:43,1,0,11,1
2023-01-01 17:02:11,1,0,5,1
2023-01-01 17:02:15,1,0,20,1
2023-01-01 17:02:21,1,0,9,0
2023-01-01 17:02:39,1,0,10,1
2023-01-01 17:03:12,1,0,20,1
2023-01-01 17:03:12,1,0,20,1
2023-01-01 17:03:22,1,0,20,1
2023-01-01 17:04:03,1,0,20,1
2023-01-01 17:04:09,1,0,20,0
2023-01-01 17:04:17,1,0,20,1
2023-01-01 17:04:51,1,0,6,0
2023-01-01 17:05:15,1,0,20,1
2023-01-01 17:05:29,1,0,20,0
2023-01-01 17:05:31,1,0,20,1
2023-01-01 17:05:36,1,0,20,1
2023-01-01 17:06:04,1,0,20,1
2023-01-01 17:06:04,1,0,20,1
2023-01-01 17:06:23,1,0,20,1
2023-01-01 17:06:32,1,0,20,1
2023-01-01 17:06:46,1,0,20,0
2023-01-01 17:06:51,1,0,18,1
2023-01-01 17:07:08,1,0,18,1
2023-01-01 17:07:24,1,0,20,0
2023-01-01 17:07:53,1,0,10,1
2023-01-01 17:08:01,1,0,20,1
2023-01-01 17:08:35,1,0,20,1
2023-01-01 17:08:37,1,0,20,1
2023-01-01 17:08:38,1,0,20,1
2023-01-01 17:08:43,1,0,20,1
2023-01-01 17:08:49,1,0,20,1
2023-01-01 17:08:51,1,0,20,1
2023-01-01 17:08:53,1,0,20,1
2023-01-01 17:09:10,1,0,10,1
2023-01-01 17:09:15,1,0,20,0
2023-01-01 17:09:18,1,0,20,0
2023-01-01 17:09:28,1,0,20,1
2023-01-01 17:09:30,1,0,15,1
2023-01-01 17:09:56,1,0,16,1
2023-01-01 17:09:56,1,0,20,0
2023-01-01 17:09:58,1,0,20,1
2023-01-01 17:10:20,1,0,20,1
2023-01-01 17:10:30,1,0,20,0
2023-01-01 17:10:33,1,0,20,1
2023-01-01 17:10:41,1,0,20,1
2023-01-01 17:10:44,1,0,20,1
2023-01-01 17:10:45,1,0,20,1
2023-01-01 17:11:05,1,0,20,0
2023-01-01 17:11:07,1,0,20,0
2023-01-01 17:11:15,1,0,20,1
2023-01-01 17:11:19,1,0,20,1
2023-01-01 17:11:30,1,0,5,1
2023-01-01 17:11:32,1,0,20,1
2023-01-01 17:11:36,1,0,20,1
2023-01-01 17:11:50,1,0,20,1
2023-01-01 17:12:01,1,0,20,1
2023-01-01 17:12:08,1,0,20,1
2023-01-01 17:12:30,1,0,13,1
2023-01-01 17:12:32,1,0,20,1
2023-01-01 17:13:10,1,0,5,1
2023-01-01 17:13:28,1,0,5,1
2023-01-01 17:13:32,1,0,20,1
2023-01-01 17:13:33,1,0,5,1
2023-01-01 17:14:38,1,0,20,1
2023-01-01 17:14:39,1,0,20,1
2023-01-01 17:14:53,1,0,20,1
2023-01-01 17:15:01,1,0,6,1
2023-01-01 17:15:03,1,0,20,1
2023-01-01 17:15:08,1,0,5,1
2023-01-01 17:15:17,1,0,20,1
2023-01-01 17:15:27,1,0,20,1
2023-01-01 17:15:43,1,0,20,1
2023-01-01 17:15:45,1,0,20,0
2023-01-01 17:15:49,1,0,20,0
2023-01-01 17:15:54,1,0,8,1
2023-01-01 17:16:19,1,0,15,1
2023-01-01 17:16:49,1,0,20,1
2023-01-01 17:16:49,1,0,20,1
2023-01-01 17:16:50,1,0,10,1
2023-01-01 17:17:15,1,0,20,1
2023-01-01 17:17:32,1,0,20,1
2023-01-01 17:17:36,1,0,20,1
2023-01-01 17:17:50,1,0,11,1
2023-01-01 17:18:05,1,0,20,1
2023-01-01 17:18:05,1,0,20,0
2023-01-01 17:18:20,1,0,20,1
2023-01-01 17:18:29,1,0,20,1
2023-01-01 17:18:30,1,0,20,1
2023-01-01 17:18:33,1,0,20,1
2023-01-01 17:18:36,1,0,5,0
2023-01-01 17:18:46,1,0,20,1
2023-01-01 17:18:51,1,0,20,1
2023-01-01 17:18:56,1,0,20,1
2023-01-01 17:18:57,1,0,20,1
2023-01-01 17:19:02,1,0,20,1
2023-01-01 17:19:08,1,0,14,1
2023-01-01 17:19:11,1,0,20,1
2023-01-01 17:19:44,1,0,20,1
2023-01-01 17:19:58,1,0,20,0
2023-01-01 17:20:01,1,0,20,1
2023-01-01 17:20:02,1,0,20,1
2023-01-01 17:20:20,1,0,14,1
2023-01-01 17:20:26,1,0,20,1
2023-01-01 17:20:28,1,0,5,0
2023-01-01 17:20:36,1,0,20,1
2023-01-01 17:20:44,1,0,15,1
2023-01-01 17:20:45,1,0,11,1
2023-01-01 17:20:49,1,0,17,1
2023-01-01 17:20:55,1,0,20,1
2023-01-01 17:21:09,1,0,20,1
2023-01-01 17:21:24,1,0,20,1
2023-01-01 17:21:26,1,0,20,1
2023-01-01 17:21:49,1,0,18,0
2023-01-01 17:21:51,1,0,20,1
2023-01-01 17:22:18,1,0,20,1
2023-01-01 17:22:21,1,0,20,1
2023-01-01 17:22:27,1,0,20,1
2023-01-01 17:22:34,1,0,19,1
2023-01-01 17:22:46,1,0,20,1
2023-01-01 17:22:52,1,0,5,1
2023-01-01 17:23:25,1,0,20,1
2023-01-01 17:23:35,1,0,20,0
2023-01-01 17:23:37,1,0,20,1
2023-01-01 17:23:37,1,0,5,1
2023-01-01 17:23:51,1,0,20,1
2023-01-01 17:24:19,1,0,20,1
2023-01-01 17:24:33,1,0,5,1
2023-01-01 17:25:29,1,0,20,0
2023-01-01 17:25:43,1,0,20,1
2023-01-01 17:25:47,1,0,20,1
2023-01-01 17:25:59,1,0,5,1
2023-01-01 17:26:06,1,0,20,1
2023-01-01 17:26:28,1,0,20,1
2023-01-01 17:26:31,1,0,18,1
2023-01-01 17:26:42,1,0,20,1
2023-01-01 17:27:04,1,0,20,1
2023-01-01 17:27:09,1,0,19,1
2023-01-01 17:27:16,1,0,20,1
2023-01-01 17:27:16,1,0,20,1
2023-01-01 17:27:39,1,0,20,1
2023-01-01 17:27:44,1,0,20,1
2023-01-01 17:28:14,1,0,20,1
2023-01-01 17:28:18,1,0,20,1
2023-01-01 17:28:30,1,0,18,1
2023-01-01 17:28:30,1,0,20,1
2023-01-01 17:28:36,1,0,20,1
2023-01-01 17:29:00,1,0,9,1
2023-01-01 17:29:03,1,0,13,1
2023-01-01 17:29:49,1,0,20,1
2023-01-01 17:29:54,1,0,20,1
2023-01-01 17:29:55,1,0,5,1
2023-01-01 17:30:13,1,0,20,1
2023-01-01 17:30:14,1,0,5,1
2023-01-01 17:30:15,1,0,16,1
2023-01-01 17:30:22,1,0,20,1
2023-01-01 17:30:30,1,0,20,1
2023-01-01 17:30:33,1,0,20,0
2023-01-01 17:30:38,1,0,14,1
2023-01-01 17:30:42,1,0,20,1
2023-01-01 17:30:52,1,0,20,1
2023-01-01 17:30:52,1,0,20,1
2023-01-01 17:30:52,1,0,13,0
2023-01-01 17:30:55,1,0,20,1
2023-01-01 17:30:58,1,0,20,1
2023-01-01 17:31:00,1,0,20,1
2023-01-01 17:31:06,1,0,20,1
2023-01-01 17:31:06,1,0,7,1
2023-01-01 17:31:20,1,0,20,1
2023-01-01 17:31:30,1,0,15,0
2023-01-01 17:31:36,1,0,20,1
2023-01-01 17:31:36,1,0,20,0
2023-01-01 17:31:37,1,0,13,1
2023-01-01 17:31:44,1,0,20,1
2023-01-01 17:32:10,1,0,20,1
2023-01-01 17:32:15,1,0,20,1
2023-01-01 17:32:30,1,0,20,1
2023-01-01 17:32:34,1,0,20,1
2023-01-01 17:32:39,1,0,20,1
2023-01-01 17:32:46,1,0,20,1
2023-01-01 17:32:53,1,0,5,1
2023-01-01 17:33:07,1,0,20,1
2023-01-01 17:33:32,1,0,15,1
2023-01-01 17:33:35,1,0,20,1
2023-01-01 17:33:40,1,0,20,0
2023-01-01 17:33:53,1,0,5,1
2023-01-01 17:33:55,1,0,20,1
2023-01-01 17:33:55,1,0,20,1
2023-01-01 17:34:23,1,0,20,0
2023-01-01 17:34:54,1,0,20,0
2023-01-01 17:35:26,1,0,20,1
2023-01-01 17:35:36,1,0,20,0
2023-01-01 17:35:41,1,0,20,0
2023-01-01 17:35:44,1,0,20,1
2023-01-01 17:35:45,1,0,20,1
2023-01-01 17:35:46,1,0,20,1
2023-01-01 17:35:52,1,0,5,1
2023-01-01 17:35:59,1,0,5,1
2023-01-01 17:36:03,1,0,20,1
2023-01-01 17:36:11,1,0,20,1
2023-01-01 17:36:24,1,0,20,1
2023-01-01 17:36:26,1,0,20,1
2023-01-01 17:36:26,1,0,20,1
2023-01-01 17:36:34,1,0,20,1
2023-01-01 17:36:45,1,0,20,1
2023-01-01 17:36:58,1,0,20,0
2023-01-01 17:37:01,1,0,5,1
2023-01-01 17:37:06,1,0,20,1
2023-01-01 17:37:09,1,0,5,1
2023-01-01 17:37:13,1,0,20,1
2023-01-01 17:37:19,1,0,5,1
2023-01-01 17:37:22,1,0,20,1
2023-01-01 17:37:25,1,0,20,0
2023-01-01 17:37:29,1,0,20,1
2023-01-01 17:37:40,1,0,20,1
2023-01-01 17:37:40,1,0,20,1
2023-01-01 17:38:06,1,0,20,1
2023-01-01 17:38:30,1,0,20,0
2023-01-01 17:38:43,1,0,20,1
2023-01-01 17:38:46,1,0,20,1
2023-01-01 17:39:05,1,0,20,1
2023-01-01 17:39:10,1,0,20,1
2023-01-01 17:39:17,1,0,20,1
2023-01-01 17:39:18,1,0,20,1
2023-01-01 17:39:52,1,0,5,1
2023-01-01 17:40:02,1,0,20,1
2023-01-01 17:40:04,1,0,20,1
2023-01-01 17:40:25,1,0,5,1
2023-01-01 17:40:29,1,0,20,1
2023-01-01 17:40:47,1,0,20,1
2023-01-01 17:41:14,1,0,20,0
2023-01-01 17:41:25,1,0,20,1
2023-01-01 17:41:26,1,0,15,1
2023-01-01 17:41:35,1,0,5,0
2023-01-01 17:41:50,1,0,5,1
2023-01-01 17:42:01,1,0,20,1
2023-01-01 17:42:15,1,0,20,1
2023-01-01 17:42:35,1,0,20,1
2023-01-01 17:42:39,1,0,20,0
2023-01-01 17:42:53,1,0,15,0
2023-01-01 17:43:10,1,0,20,1
2023-01-01 17:43:10,1,0,20,1
2023-01-01 17:43:15,1,0,20,1
2023-01-01 17:43:26,1,0,20,1
2023-01-01 17:44:08,1,0,20,0
2023-01-01 17:44:10,1,0,20,0
2023-01-01 17:44:12,1,0,20,1
2023-01-01 17:44:16,1,0,20,1
2023-01-01 17:44:17,1,0,20,0
2023-01-01 17:44:44,1,0,20,0
2023-01-01 17:45:00,1,0,20,1
2023-01-01 17:45:20,1,0,5,1
2023-01-01 17:45:29,1,0,12,1
2023-01-01 17:45:36,1,0,20,1
2023-01-01 17:45:50,1,0,20,1
2023-01-01 17:45:58,1,0,20,1
2023-01-01 17:46:01,1,0,20,1
2023-01-01 17:46:13,1,0,14,1
2023-01-01 17:46:14,1,0,20,1
2023-01-01 17:47:02,1,0,20,1
2023-01-01 17:47:10,1,0,20,1
2023-01-01 17:47:14,1,0,20,1
2023-01-01 17:47:42,1,0,20,1
2023-01-01 17:47:50,1,0,20,1
2023-01-01 17:47:56,1,0,19,1
2023-01-01 17:48:00,1,0,20,1
2023-01-01 17:48:07,1,0,20,1
2023-01-01 17:48:07,1,0,20,1
2023-01-01 17:48:24,1,0,20,1
2023-01-01 17:48:36,1,0,20,1
2023-01-01 17:48:37,1,0,20,1
2023-01-01 17:48:49,1,0,5,1
2023-01-01 17:49:32,1,0,20,1
2023-01-01 17:49:35,1,0,7,0
2023-01-01 17:49:36,1,0,20,1
2023-01-01 17:49:41,1,0,20,1
2023-01-01 17:49:42,1,0,20,1
2023-01-01 17:49:44,1,0,20,1
2023-01-01 17:49:49,1,0,14,0
2023-01-01 17:50:19,1,0,20,1
2023-01-01 17:50:33,1,0,20,1
2023-01-01 17:50:46,1,0,19,1
2023-01-01 17:50:55,1,0,20,0
2023-01-01 17:51:06,1,0,20,0
2023-01-01 17:51:19,1,0,20,1
2023-01-01 17:51:30,1,0,5,0
2023-01-01 17:51:45,1,0,20,1
2023-01-01 17:51:45,1,0,20,1
2023-01-01 17:51:49,1,0,20,1
2023-01-01 17:52:31,1,0,20,1
2023-01-01 17:52:39,1,0,20,1
2023-01-01 17:52:53,1,0,20,0
2023-01-01 17:52:57,1,0,16,0
2023-01-01 17:52:59,1,0,5,1
2023-01-01 17:53:13,1,0,20,1
2023-01-01 17:53:24,1,0,20,1
2023-01-01 17:53:25,1,0,20,1
2023-01-01 17:53:27,1,0,17,1
2023-01-01 17:53:34,1,0,20,1
2023-01-01 17:53:45,1,0,20,1
2023-01-01 17:53:49,1,0,20,1
2023-01-01 17:54:01,1,0,20,1
2023-01-01 17:54:25,1,0,20,1
2023-01-01 17:54:35,1,0,20,0
2023-01-01 17:54:39,1,0,20,1
2023-01-01 17:54:47,1,0,13,1
2023-01-01 17:55:11,1,0,8,1
2023-01-01 17:55:28,1,0,20,1
2023-01-01 17:55:40,1,0,9,1
2023-01-01 17:55:44,1,0,20,1
2023-01-01 17:55:56,1,0,20,1
2023-01-01 17:56:07,1,0,13,1
2023-01-01 17:56:16,1,0,20,0
2023-01-01 17:56:17,1,0,20,1
2023-01-01 17:56:22,1,0,19,1
2023-01-01 17:56:24,1,0,18,1
2023-01-01 17:56:44,1,0,5,0
2023-01-01 17:56:50,1,0,20,1
2023-01-01 17:57:05,1,0,20,0
2023-01-01 17:57:09,1,0,10,1
2023-01-01 17:57:31,1,0,5,1
2023-01-01 17:58:01,1,0,6,1
2023-01-01 17:58:04,1,0,20,1
2023-01-01 17:58:09,1,0,20,1
2023-01-01 17:58:33,1,0,20,1
2023-01-01 17:58:37,1,0,20,0
2023-01-01 17:58:39,1,0,20,1
2023-01-01 17:58:49,1,0,7,1
2023-01-01 17:58:59,1,0,20,1
2023-01-01 17:59:06,1,0,20,1
2023-01-01 17:59:21,1,0,20,1
2023-01-01 17:59:31,1,0,20,1
2023-01-01 17:59:36,1,0,20,1
2023-01-01 17:59:45,1,0,14,0
2023-01-01 18:00:05,1,0,20,1
2023-01-01 18:00:13,1,0,20,1
2023-01-01 18:00:24,1,0,20,1
2023-01-01 18:00:33,1,0,18,1
2023-01-01 18:00:39,1,0,20,1
2023-01-01 18:00:41,1,0,13,1
2023-01-01 18:00:52,1,0,20,0
2023-01-01 18:00:53,1,0,20,0
2023-01-01 18:00:54,1,0,20,0
2023-01-01 18:01:05,1,0,20,1
2023-01-01 18:01:32,1,0,20,0
2023-01-01 18:01:35,1,0,20,1
2023-01-01 18:01:45,1,0,5,1
2023-01-01 18:01:47,1,0,20,1
2023-01-01 18:01:55,1,0,20,1
2023-01-01 18:02:26,1,0,20,0
2023-01-01 18:02:29,1,0,7,1
2023-01-01 18:02:32,1,0,19,0
2023-01-01 18:02:35,1,0,20,1
2023-01-01 18:02:35,1,0,20,1
2023-01-01 18:02:36,1,0,18,1
2023-01-01 18:02:40,1,0,20,1
2023-01-01 18:03:11,1,0,20,0
2023-01-01 18:03:12,1,0,20,1
2023-01-01 18:03:24,1,0,20,1
2023-01-01 18:03:47,1,0,20,1
2023-01-01 18:04:20,1,0,20,1
2023-01-01 18:04:23,1,0,20,1
2023-01-01 18:04:35,1,0,6,0
2023-01-01 18:04:39,1,0,20,1
2023-01-01 18:04:43,1,0,20,1
2023-01-01 18:05:20,1,0,20,1
2023-01-01 18:05:23,1,0,20,1
2023-01-01 18:05:24,1,0,20,1
2023-01-01 18:05:24,1,0,20,1
2023-01-01 18:05:44,1,0,18,0
2023-01-01 18:05:55,1,0,20,1
2023-01-01 18:06:09,1,0,20,1
2023-01-01 18:06:22,1,0,17,1
2023-01-01 18:06:25,1,0,5,1
2023-01-01 18:06:54,1,0,20,1
2023-01-01 18:07:09,1,0,20,1
2023-01-01 18:07:13,1,0,20,1
2023-01-01 18:07:19,1,0,20,1
2023-01-01 18:07:20,1,0,5,1
2023-01-01 18:07:23,1,0,20,1
2023-01-01 18:07:48,1,0,20,1
2023-01-01 18:07:48,1,0,20,1
2023-01-01 18:07:55,1,0,20,1
2023-01-01 18:07:57,1,0,11,1
2023-01-01 18:07:59,1,0,20,1
2023-01-01 18:08:09,1,0,5,1
2023-01-01 18:08:11,1,0,20,1
2023-01-01 18:08:33,1,0,20,1
2023-01-01 18:08:38,1,0,20,1
2023-01-01 18:08:43,1,0,20,1
2023-01-01 18:09:13,1,0,18,1
2023-01-01 18:09:17,1,0,7,1
2023-01-01 18:09:41,1,0,20,0
2023-01-01 18:09:53,1,0,14,1
2023-01-01 18:09:58,1,0,20,1
2023-01-01 18:10:03,1,0,20,1
2023-01-01 18:10:45,1,0,17,1
2023-01-01 18:10:50,1,0,5,1
2023-01-01 18:11:01,1,0,20,1
2023-01-01 18:11:28,1,0,17,1
2023-01-01 18:11:40,1,0,20,1
2023-01-01 18:11:40,1,0,20,1
2023-01-01 18:11:42,1,0,20,1
2023-01-01 18:11:43,1,0,18,1
2023-01-01 18:11:51,1,0,20,1
2023-01-01 18:12:05,1,0,20,1
2023-01-01 18:12:08,1,0,20,0
2023-01-01 18:12:15,1,0,7,0
2023-01-01 18:12:53,1,0,20,0
2023-01-01 18:13:01,1,0,20,1
2023-01-01 18:13:02,1,0,20,1
2023-01-01 18:13:04,1,0,20,0
2023-01-01 18:13:14,1,0,20,1
2023-01-01 18:13:26,1,0,20,1
2023-01-01 18:13:38,1,0,5,1
2023-01-01 18:13:41,1,0,13,1
2023-01-01 18:13:47,1,0,13,1
2023-01-01 18:13:53,1,0,19,1
2023-01-01 18:14:16,1,0,20,1
2023-01-01 18:14:17,1,0,5,1
2023-01-01 18:14:54,1,0,20,1
2023-01-01 18:15:05,1,0,20,1
2023-01-01 18:15:14,1,0,20,1
2023-01-01 18:15:33,1,0,20,0
2023-01-01 18:16:15,1,0,15,1
2023-01-01 18:16:18,1,0,8,1
2023-01-01 18:16:18,1,0,20,1
2023-01-01 18:16:36,1,0,20,1
2023-01-01 18:16:40,1,0,20,1
2023-01-01 18:16:47,1,0,20,1
2023-01-01 18:16:58,1,0,20,1
2023-01-01 18:17:02,1,0,20,1
2023-01-01 18:17:39,1,0,20,0
2023-01-01 18:17:56,1,0,20,1
2023-01-01 18:18:26,1,0,18,0
2023-01-01 18:18:26,1,0,20,1
2023-01-01 18:18:26,1,0,9,1
2023-01-01 18:18:29,1,0,5,1
2023-01-01 18:18:32,1,0,9,0
2023-01-01 18:18:41,1,0,20,0
2023-01-01 18:18:46,1,0,20,1
2023-01-01 18:18:47,1,0,20,0
2023-01-01 18:18:52,1,0,5,1
2023-01-01 18:18:53,1,0,13,1
2023-01-01 18:19:18,1,0,20,0
2023-01-01 18:19:24,1,0,20,1
2023-01-01 18:19:29,1,0,5,1
